IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
168.138.206.68,2096,2096,TRUE,JP,Asia Pacific,Tokyo,116,8.19
131.186.41.255,8443,8443,TRUE,JP,Asia Pacific,Tokyo,82,8.19
140.238.36.248,8443,8443,TRUE,JP,Asia Pacific,Tokyo,101,8.18
158.101.131.218,2052,2052,FALSE,JP,Asia Pacific,Tokyo,78,8.18
131.186.34.244,2096,2096,TRUE,JP,Asia Pacific,Tokyo,154,8.18
158.101.144.34,8443,8443,TRUE,JP,Asia Pacific,Tokyo,98,8.18
158.179.180.233,2086,2086,FALSE,JP,Asia Pacific,Tokyo,88,8.18
131.186.36.248,8443,8443,TRUE,JP,Asia Pacific,Tokyo,144,8.17
158.101.94.15,80,80,FALSE,JP,Asia Pacific,Tokyo,79,8.17
158.179.180.109,2096,2096,TRUE,JP,Asia Pacific,Tokyo,93,8.17
89.168.73.160,443,443,TRUE,NL,Europe,NLterdam,215,8.16
141.147.165.179,2086,2086,FALSE,JP,Asia Pacific,Tokyo,72,8.16
158.101.155.115,2083,2083,TRUE,JP,Asia Pacific,Tokyo,122,8.15
158.101.131.218,8443,8443,TRUE,JP,Asia Pacific,Tokyo,119,8.15
141.147.165.179,2083,2083,TRUE,JP,Asia Pacific,Tokyo,129,8.14
132.145.121.247,2095,2095,FALSE,JP,Asia Pacific,Tokyo,79,8.14
138.3.223.70,8443,8443,TRUE,JP,Asia Pacific,Tokyo,94,8.14
168.138.212.184,2083,2083,TRUE,JP,Asia Pacific,Tokyo,181,8.14
158.101.144.189,2082,2082,FALSE,JP,Asia Pacific,Tokyo,75,8.14
141.147.183.96,2096,2096,TRUE,JP,Asia Pacific,Tokyo,69,8.13
168.138.208.17,8880,8880,FALSE,JP,Asia Pacific,Tokyo,82,8.13
138.3.210.114,8443,8443,TRUE,JP,Asia Pacific,Tokyo,125,8.12
131.186.58.151,2096,2096,TRUE,JP,Asia Pacific,Tokyo,104,8.12
158.101.90.190,2053,2053,TRUE,JP,Asia Pacific,Tokyo,102,8.12
141.147.167.40,8443,8443,TRUE,JP,Asia Pacific,Tokyo,82,8.11
131.186.34.244,2095,2095,FALSE,JP,Asia Pacific,Tokyo,73,8.11
158.101.94.15,2053,2053,TRUE,JP,Asia Pacific,Tokyo,193,8.11
158.101.144.189,8443,8443,TRUE,JP,Asia Pacific,Tokyo,101,8.1
152.70.106.21,2087,2087,TRUE,JP,Asia Pacific,Tokyo,185,8.1
155.248.160.83,2082,2082,FALSE,JP,Asia Pacific,Tokyo,69,8.1
131.186.62.26,8443,8443,TRUE,JP,Asia Pacific,Tokyo,120,8.1
151.145.75.28,2053,2053,TRUE,JP,Asia Pacific,Tokyo,81,8.09
168.138.206.68,8443,8443,TRUE,JP,Asia Pacific,Tokyo,77,8.08
158.101.158.251,8080,8080,FALSE,JP,Asia Pacific,Tokyo,77,8.08
152.70.104.69,2086,2086,FALSE,JP,Asia Pacific,Tokyo,82,8.05
141.147.178.202,2095,2095,FALSE,JP,Asia Pacific,Tokyo,70,8.05
158.101.68.100,2095,2095,FALSE,JP,Asia Pacific,Tokyo,83,8.05
138.3.211.101,2095,2095,FALSE,JP,Asia Pacific,Tokyo,89,8.05
140.238.59.255,2053,2053,TRUE,JP,Asia Pacific,Tokyo,72,8.05
158.179.178.142,2095,2095,FALSE,JP,Asia Pacific,Tokyo,68,8.05
132.145.114.250,8880,8880,FALSE,JP,Asia Pacific,Tokyo,71,8.05
158.101.140.154,2052,2052,FALSE,JP,Asia Pacific,Tokyo,77,8.05
158.101.131.218,8880,8880,FALSE,JP,Asia Pacific,Tokyo,70,8.04
168.138.198.202,8080,8080,FALSE,JP,Asia Pacific,Tokyo,70,8.04
168.138.195.31,2095,2095,FALSE,JP,Asia Pacific,Tokyo,70,8.04
152.70.103.145,2053,2053,TRUE,JP,Asia Pacific,Tokyo,157,8.03
168.138.206.236,2083,2083,TRUE,JP,Asia Pacific,Tokyo,200,8.02
141.147.164.54,2086,2086,FALSE,JP,Asia Pacific,Tokyo,83,8.02
158.101.131.218,2053,2053,TRUE,JP,Asia Pacific,Tokyo,91,8.02
132.145.112.247,8880,8880,FALSE,JP,Asia Pacific,Tokyo,69,8.02
158.101.88.214,2086,2086,FALSE,JP,Asia Pacific,Tokyo,76,8.01
141.147.168.159,2083,2083,TRUE,JP,Asia Pacific,Tokyo,93,8.01
151.145.65.203,2096,2096,TRUE,JP,Asia Pacific,Tokyo,103,8
158.101.70.155,8443,8443,TRUE,JP,Asia Pacific,Tokyo,145,8
131.186.37.49,2083,2083,TRUE,JP,Asia Pacific,Tokyo,85,8
158.101.150.74,2086,2086,FALSE,JP,Asia Pacific,Tokyo,77,7.99
158.101.137.74,2052,2052,FALSE,JP,Asia Pacific,Tokyo,69,7.99
158.101.137.96,8080,8080,FALSE,JP,Asia Pacific,Tokyo,79,7.98
158.101.149.71,2083,2083,TRUE,JP,Asia Pacific,Tokyo,92,7.98
168.138.206.109,2096,2096,TRUE,JP,Asia Pacific,Tokyo,217,7.98
138.3.218.160,2083,2083,TRUE,JP,Asia Pacific,Tokyo,167,7.98
158.101.149.71,2096,2096,TRUE,JP,Asia Pacific,Tokyo,95,7.98
168.138.202.145,8443,8443,TRUE,JP,Asia Pacific,Tokyo,138,7.97
151.145.68.166,2086,2086,FALSE,JP,Asia Pacific,Tokyo,72,7.97
168.138.194.121,2096,2096,TRUE,JP,Asia Pacific,Tokyo,134,7.97
131.186.63.127,2096,2096,TRUE,JP,Asia Pacific,Tokyo,106,7.97
141.147.178.202,2096,2096,TRUE,JP,Asia Pacific,Tokyo,90,7.96
168.138.205.38,2083,2083,TRUE,JP,Asia Pacific,Tokyo,128,7.96
141.147.164.153,2096,2096,TRUE,JP,Asia Pacific,Tokyo,166,7.96
152.70.99.218,2095,2095,FALSE,JP,Asia Pacific,Tokyo,80,7.96
151.145.71.40,2082,2082,FALSE,JP,Asia Pacific,Tokyo,95,7.95
140.238.33.165,8080,8080,FALSE,JP,Asia Pacific,Tokyo,79,7.95
138.3.217.39,8443,8443,TRUE,JP,Asia Pacific,Tokyo,87,7.95
151.145.75.28,2087,2087,TRUE,JP,Asia Pacific,Tokyo,77,7.95
158.101.90.190,2083,2083,TRUE,JP,Asia Pacific,Tokyo,113,7.94
158.101.136.239,2053,2053,TRUE,JP,Asia Pacific,Tokyo,90,7.94
141.147.160.221,2083,2083,TRUE,JP,Asia Pacific,Tokyo,76,7.94
158.101.94.15,2096,2096,TRUE,JP,Asia Pacific,Tokyo,153,7.94
158.101.146.160,2086,2086,FALSE,JP,Asia Pacific,Tokyo,79,7.93
132.226.6.5,2082,2082,FALSE,JP,Asia Pacific,Tokyo,82,7.92
151.145.68.104,2096,2096,TRUE,JP,Asia Pacific,Tokyo,74,7.92
141.147.181.242,8080,8080,FALSE,JP,Asia Pacific,Tokyo,82,7.92
140.238.40.136,2083,2083,TRUE,JP,Asia Pacific,Tokyo,118,7.91
141.147.164.153,2086,2086,FALSE,JP,Asia Pacific,Tokyo,85,7.9
140.238.35.78,2086,2086,FALSE,JP,Asia Pacific,Tokyo,79,7.9
132.145.117.216,2087,2087,TRUE,JP,Asia Pacific,Tokyo,96,7.9
140.238.35.78,2083,2083,TRUE,JP,Asia Pacific,Tokyo,143,7.9
131.186.41.255,2082,2082,FALSE,JP,Asia Pacific,Tokyo,87,7.9
140.238.54.164,2053,2053,TRUE,JP,Asia Pacific,Tokyo,84,7.89
141.147.166.95,2096,2096,TRUE,JP,Asia Pacific,Tokyo,78,7.89
131.186.34.11,8080,8080,FALSE,JP,Asia Pacific,Tokyo,83,7.89
168.138.205.195,80,80,FALSE,JP,Asia Pacific,Tokyo,82,7.89
131.186.63.35,8880,8880,FALSE,JP,Asia Pacific,Tokyo,79,7.89
132.145.113.148,8080,8080,FALSE,JP,Asia Pacific,Tokyo,71,7.88
158.179.188.7,2082,2082,FALSE,JP,Asia Pacific,Tokyo,73,7.88
141.147.169.131,8443,8443,TRUE,JP,Asia Pacific,Tokyo,211,7.87
138.3.210.114,2096,2096,TRUE,JP,Asia Pacific,Tokyo,101,7.87
152.70.107.26,8443,8443,TRUE,JP,Asia Pacific,Tokyo,89,7.86
168.138.205.195,8443,8443,TRUE,JP,Asia Pacific,Tokyo,164,7.86
158.101.69.12,2086,2086,FALSE,JP,Asia Pacific,Tokyo,72,7.86
168.138.198.202,2053,2053,TRUE,JP,Asia Pacific,Tokyo,82,7.85
168.138.206.109,2083,2083,TRUE,JP,Asia Pacific,Tokyo,75,7.85
140.238.48.97,2087,2087,TRUE,JP,Asia Pacific,Tokyo,70,7.85
141.147.168.159,2082,2082,FALSE,JP,Asia Pacific,Tokyo,69,7.84
158.101.144.189,8880,8880,FALSE,JP,Asia Pacific,Tokyo,77,7.84
140.238.54.164,2096,2096,TRUE,JP,Asia Pacific,Tokyo,110,7.84
152.70.102.124,2083,2083,TRUE,HK,Asia Pacific,Hong Kong,189,7.84
168.138.212.184,8880,8880,FALSE,JP,Asia Pacific,Tokyo,87,7.84
151.145.75.28,2082,2082,FALSE,JP,Asia Pacific,Tokyo,69,7.84
141.147.168.159,8443,8443,TRUE,JP,Asia Pacific,Tokyo,179,7.84
141.147.162.204,8443,8443,TRUE,JP,Asia Pacific,Tokyo,94,7.83
132.145.120.118,2086,2086,FALSE,JP,Asia Pacific,Tokyo,72,7.83
158.101.140.154,8443,8443,TRUE,JP,Asia Pacific,Tokyo,69,7.82
132.145.114.4,8880,8880,FALSE,JP,Asia Pacific,Tokyo,78,7.81
152.70.99.187,2086,2086,FALSE,JP,Asia Pacific,Tokyo,71,7.81
140.238.53.190,8443,8443,TRUE,JP,Asia Pacific,Tokyo,104,7.81
131.186.44.38,2087,2087,TRUE,JP,Asia Pacific,Tokyo,126,7.81
168.138.205.195,8443,8443,TRUE,JP,Asia Pacific,Tokyo,102,7.8
168.138.200.159,2083,2083,TRUE,JP,Asia Pacific,Tokyo,89,7.8
168.138.196.164,2095,2095,FALSE,HK,Asia Pacific,Hong Kong,160,7.8
168.138.206.236,2053,2053,TRUE,JP,Asia Pacific,Tokyo,76,7.8
158.101.131.218,2083,2083,TRUE,JP,Asia Pacific,Tokyo,83,7.8
158.179.188.159,8080,8080,FALSE,JP,Asia Pacific,Tokyo,71,7.79
168.138.202.145,2053,2053,TRUE,JP,Asia Pacific,Tokyo,72,7.78
131.186.61.45,2052,2052,FALSE,JP,Asia Pacific,Tokyo,72,7.78
138.3.220.4,2083,2083,TRUE,JP,Asia Pacific,Tokyo,158,7.77
152.70.102.124,2096,2096,TRUE,HK,Asia Pacific,Hong Kong,186,7.76
168.138.205.38,2087,2087,TRUE,JP,Asia Pacific,Tokyo,103,7.76
140.238.34.208,8880,8880,FALSE,JP,Asia Pacific,Tokyo,98,7.76
158.101.143.49,2083,2083,TRUE,JP,Asia Pacific,Tokyo,95,7.75
158.179.186.138,80,80,FALSE,JP,Asia Pacific,Tokyo,75,7.75
168.138.212.74,8443,8443,TRUE,JP,Asia Pacific,Tokyo,169,7.74
131.186.47.255,2096,2096,TRUE,JP,Asia Pacific,Tokyo,84,7.74
140.238.33.94,80,80,FALSE,JP,Asia Pacific,Tokyo,86,7.74
140.238.51.184,2087,2087,TRUE,JP,Asia Pacific,Tokyo,125,7.74
168.138.198.202,8880,8880,FALSE,JP,Asia Pacific,Tokyo,76,7.74
140.238.51.89,8443,8443,TRUE,JP,Asia Pacific,Tokyo,108,7.74
158.101.140.154,8443,8443,TRUE,JP,Asia Pacific,Tokyo,122,7.73
152.70.98.174,8080,8080,FALSE,JP,Asia Pacific,Tokyo,78,7.73
140.238.46.138,2086,2086,FALSE,JP,Asia Pacific,Tokyo,72,7.73
140.238.35.195,2087,2087,TRUE,JP,Asia Pacific,Tokyo,131,7.73
131.186.41.82,2083,2083,TRUE,JP,Asia Pacific,Tokyo,106,7.72
152.70.102.124,8443,8443,TRUE,HK,Asia Pacific,Hong Kong,179,7.72
168.138.196.164,2052,2052,FALSE,HK,Asia Pacific,Hong Kong,140,7.72
158.179.186.234,80,80,FALSE,JP,Asia Pacific,Tokyo,89,7.72
158.179.188.159,2082,2082,FALSE,JP,Asia Pacific,Tokyo,76,7.72
152.70.99.218,8443,8443,TRUE,JP,Asia Pacific,Tokyo,164,7.71
152.70.107.26,80,80,FALSE,JP,Asia Pacific,Tokyo,72,7.7
140.238.41.253,2096,2096,TRUE,JP,Asia Pacific,Tokyo,118,7.7
141.147.182.70,8080,8080,FALSE,JP,Asia Pacific,Tokyo,79,7.7
140.238.58.42,2083,2083,TRUE,JP,Asia Pacific,Tokyo,92,7.7
140.238.41.253,8443,8443,TRUE,JP,Asia Pacific,Tokyo,122,7.7
131.186.59.232,8080,8080,FALSE,HK,Asia Pacific,Hong Kong,143,7.69
132.145.114.250,2082,2082,FALSE,JP,Asia Pacific,Tokyo,77,7.69
168.138.206.68,2086,2086,FALSE,JP,Asia Pacific,Tokyo,95,7.69
140.238.35.138,2053,2053,TRUE,JP,Asia Pacific,Tokyo,91,7.68
158.101.146.203,80,80,FALSE,JP,Asia Pacific,Tokyo,74,7.68
168.138.206.68,2087,2087,TRUE,JP,Asia Pacific,Tokyo,138,7.68
131.186.34.244,2083,2083,TRUE,JP,Asia Pacific,Tokyo,101,7.68
168.138.211.217,2096,2096,TRUE,JP,Asia Pacific,Tokyo,148,7.67
158.101.139.42,8443,8443,TRUE,JP,Asia Pacific,Tokyo,91,7.67
168.138.212.175,8080,8080,FALSE,JP,Asia Pacific,Tokyo,83,7.67
131.186.38.135,2087,2087,TRUE,JP,Asia Pacific,Tokyo,176,7.66
152.70.106.13,2082,2082,FALSE,JP,Asia Pacific,Tokyo,73,7.65
140.238.54.149,8080,8080,FALSE,JP,Asia Pacific,Tokyo,72,7.64
168.138.205.38,2053,2053,TRUE,JP,Asia Pacific,Tokyo,135,7.63
168.138.200.155,2052,2052,FALSE,JP,Asia Pacific,Tokyo,84,7.63
168.138.217.146,2083,2083,TRUE,JP,Asia Pacific,Tokyo,182,7.63
140.238.54.149,2053,2053,TRUE,JP,Asia Pacific,Tokyo,80,7.62
140.238.54.149,8880,8880,FALSE,JP,Asia Pacific,Tokyo,74,7.61
168.138.206.236,2086,2086,FALSE,JP,Asia Pacific,Tokyo,74,7.61
132.145.121.247,80,80,FALSE,JP,Asia Pacific,Tokyo,83,7.6
140.238.50.32,2087,2087,TRUE,JP,Asia Pacific,Tokyo,90,7.6
131.186.60.162,2086,2086,FALSE,JP,Asia Pacific,Tokyo,83,7.59
158.101.142.103,2096,2096,TRUE,JP,Asia Pacific,Tokyo,77,7.59
138.3.220.4,2052,2052,FALSE,JP,Asia Pacific,Tokyo,82,7.59
168.138.209.84,2096,2096,TRUE,JP,Asia Pacific,Tokyo,182,7.59
132.145.121.123,2087,2087,TRUE,JP,Asia Pacific,Tokyo,157,7.58
132.145.112.247,2087,2087,TRUE,JP,Asia Pacific,Tokyo,93,7.58
152.70.99.187,2082,2082,FALSE,JP,Asia Pacific,Tokyo,77,7.57
151.145.69.174,2052,2052,FALSE,JP,Asia Pacific,Tokyo,72,7.56
152.70.103.145,80,80,FALSE,JP,Asia Pacific,Tokyo,78,7.56
158.101.155.158,8080,8080,FALSE,JP,Asia Pacific,Tokyo,68,7.55
158.101.137.74,2083,2083,TRUE,JP,Asia Pacific,Tokyo,159,7.54
141.147.168.13,2096,2096,TRUE,JP,Asia Pacific,Tokyo,107,7.54
140.238.39.33,80,80,FALSE,JP,Asia Pacific,Tokyo,78,7.54
168.138.206.236,2087,2087,TRUE,JP,Asia Pacific,Tokyo,73,7.54
158.101.131.218,2087,2087,TRUE,JP,Asia Pacific,Tokyo,148,7.53
168.138.212.40,2096,2096,TRUE,JP,Asia Pacific,Tokyo,163,7.52
158.101.137.96,2052,2052,FALSE,JP,Asia Pacific,Tokyo,79,7.52
140.238.39.21,2095,2095,FALSE,JP,Asia Pacific,Tokyo,74,7.51
158.101.94.15,8080,8080,FALSE,JP,Asia Pacific,Tokyo,70,7.51
158.101.146.160,2095,2095,FALSE,JP,Asia Pacific,Tokyo,80,7.51
131.186.62.26,2082,2082,FALSE,JP,Asia Pacific,Tokyo,81,7.51
138.3.216.67,2096,2096,TRUE,JP,Asia Pacific,Tokyo,126,7.51
138.3.214.43,8443,8443,TRUE,JP,Asia Pacific,Tokyo,88,7.5
131.186.37.191,2087,2087,TRUE,JP,Asia Pacific,Tokyo,100,7.49
158.101.146.203,2096,2096,TRUE,JP,Asia Pacific,Tokyo,83,7.49
158.179.186.234,8443,8443,TRUE,JP,Asia Pacific,Tokyo,77,7.48
131.186.36.248,8880,8880,FALSE,JP,Asia Pacific,Tokyo,77,7.48
168.138.209.244,2087,2087,TRUE,JP,Asia Pacific,Tokyo,163,7.47
140.238.35.78,2096,2096,TRUE,JP,Asia Pacific,Tokyo,92,7.47
152.70.106.185,2082,2082,FALSE,JP,Asia Pacific,Tokyo,91,7.47
168.138.209.244,80,80,FALSE,JP,Asia Pacific,Tokyo,181,7.47
141.147.174.190,2095,2095,FALSE,JP,Asia Pacific,Tokyo,80,7.46
158.179.186.251,2086,2086,FALSE,JP,Asia Pacific,Tokyo,92,7.45
140.238.58.42,2096,2096,TRUE,JP,Asia Pacific,Tokyo,131,7.45
168.138.202.145,2083,2083,TRUE,JP,Asia Pacific,Tokyo,143,7.45
132.145.120.115,2083,2083,TRUE,JP,Asia Pacific,Tokyo,89,7.44
155.248.160.116,2052,2052,FALSE,JP,Asia Pacific,Tokyo,68,7.44
158.101.155.158,2087,2087,TRUE,JP,Asia Pacific,Tokyo,85,7.43
158.101.144.34,2082,2082,FALSE,JP,Asia Pacific,Tokyo,86,7.43
158.101.89.33,2083,2083,TRUE,JP,Asia Pacific,Tokyo,117,7.43
168.138.207.64,2053,2053,TRUE,JP,Asia Pacific,Tokyo,84,7.43
152.70.106.13,2053,2053,TRUE,JP,Asia Pacific,Tokyo,85,7.42
158.101.155.246,2096,2096,TRUE,JP,Asia Pacific,Tokyo,95,7.4
131.186.45.88,2053,2053,TRUE,JP,Asia Pacific,Tokyo,91,7.4
158.101.143.49,8080,8080,FALSE,JP,Asia Pacific,Tokyo,79,7.4
158.101.133.129,2087,2087,TRUE,JP,Asia Pacific,Tokyo,88,7.4
152.70.106.195,8880,8880,FALSE,JP,Asia Pacific,Tokyo,79,7.39
151.145.71.40,2083,2083,TRUE,JP,Asia Pacific,Tokyo,137,7.38
132.145.121.34,2096,2096,TRUE,JP,Asia Pacific,Tokyo,122,7.38
158.101.149.81,2083,2083,TRUE,JP,Asia Pacific,Tokyo,89,7.38
132.145.113.148,2053,2053,TRUE,JP,Asia Pacific,Tokyo,152,7.37
132.145.120.118,2087,2087,TRUE,JP,Asia Pacific,Tokyo,116,7.37
158.179.178.142,8080,8080,FALSE,JP,Asia Pacific,Tokyo,90,7.37
140.238.33.94,2087,2087,TRUE,JP,Asia Pacific,Tokyo,106,7.37
168.138.200.159,2087,2087,TRUE,JP,Asia Pacific,Tokyo,84,7.36
168.138.202.169,2087,2087,TRUE,JP,Asia Pacific,Tokyo,208,7.36
168.138.214.62,2087,2087,TRUE,JP,Asia Pacific,Tokyo,151,7.34
140.238.44.118,8443,8443,TRUE,JP,Asia Pacific,Tokyo,116,7.32
151.145.74.56,2053,2053,TRUE,JP,Asia Pacific,Tokyo,77,7.32
152.70.103.145,2087,2087,TRUE,JP,Asia Pacific,Tokyo,189,7.32
158.101.142.103,2083,2083,TRUE,JP,Asia Pacific,Tokyo,91,7.32
158.101.136.239,8880,8880,FALSE,JP,Asia Pacific,Tokyo,71,7.32
158.101.137.74,2053,2053,TRUE,JP,Asia Pacific,Tokyo,79,7.32
168.138.217.146,2087,2087,TRUE,JP,Asia Pacific,Tokyo,142,7.32
158.101.155.246,2083,2083,TRUE,JP,Asia Pacific,Tokyo,112,7.31
152.70.106.195,2052,2052,FALSE,JP,Asia Pacific,Tokyo,85,7.31
140.238.35.195,2082,2082,FALSE,JP,Asia Pacific,Tokyo,78,7.31
158.101.140.255,2053,2053,TRUE,JP,Asia Pacific,Tokyo,102,7.3
168.138.206.109,2096,2096,TRUE,JP,Asia Pacific,Tokyo,74,7.3
168.138.205.195,2052,2052,FALSE,JP,Asia Pacific,Tokyo,94,7.3
151.145.68.166,80,80,FALSE,JP,Asia Pacific,Tokyo,94,7.3
155.248.162.160,8443,8443,TRUE,JP,Asia Pacific,Tokyo,117,7.3
158.101.142.103,2053,2053,TRUE,JP,Asia Pacific,Tokyo,106,7.28
158.101.68.100,2053,2053,TRUE,JP,Asia Pacific,Tokyo,103,7.28
132.145.120.115,8443,8443,TRUE,JP,Asia Pacific,Tokyo,110,7.27
158.179.180.109,2082,2082,FALSE,JP,Asia Pacific,Tokyo,92,7.27
152.70.99.187,8880,8880,FALSE,JP,Asia Pacific,Tokyo,71,7.27
158.101.88.214,2096,2096,TRUE,JP,Asia Pacific,Tokyo,118,7.26
151.145.66.219,2083,2083,TRUE,JP,Asia Pacific,Tokyo,191,7.26
140.238.35.78,80,80,FALSE,JP,Asia Pacific,Tokyo,88,7.26
131.186.59.232,2082,2082,FALSE,HK,Asia Pacific,Hong Kong,136,7.26
158.101.146.203,2053,2053,TRUE,JP,Asia Pacific,Tokyo,95,7.26
131.186.59.94,8880,8880,FALSE,JP,Asia Pacific,Tokyo,80,7.26
168.138.206.68,2095,2095,FALSE,JP,Asia Pacific,Tokyo,67,7.26
140.238.61.78,2087,2087,TRUE,JP,Asia Pacific,Tokyo,84,7.26
132.145.121.34,2087,2087,TRUE,JP,Asia Pacific,Tokyo,96,7.25
140.238.39.33,2053,2053,TRUE,JP,Asia Pacific,Tokyo,82,7.25
158.101.146.203,8880,8880,FALSE,JP,Asia Pacific,Tokyo,80,7.24
158.101.139.42,2052,2052,FALSE,JP,Asia Pacific,Tokyo,78,7.23
140.238.60.177,2087,2087,TRUE,JP,Asia Pacific,Tokyo,111,7.23
132.145.112.247,2083,2083,TRUE,JP,Asia Pacific,Tokyo,89,7.22
132.145.121.247,8443,8443,TRUE,JP,Asia Pacific,Tokyo,128,7.22
158.101.136.239,2083,2083,TRUE,JP,Asia Pacific,Tokyo,128,7.21
158.101.145.246,2087,2087,TRUE,JP,Asia Pacific,Tokyo,80,7.21
158.101.94.15,2083,2083,TRUE,JP,Asia Pacific,Tokyo,106,7.21
168.138.206.109,8443,8443,TRUE,JP,Asia Pacific,Tokyo,71,7.2
140.238.41.167,2083,2083,TRUE,JP,Asia Pacific,Tokyo,123,7.2
168.138.196.237,2087,2087,TRUE,JP,Asia Pacific,Tokyo,159,7.19
158.179.178.145,8080,8080,FALSE,JP,Asia Pacific,Tokyo,69,7.19
131.186.34.244,80,80,FALSE,JP,Asia Pacific,Tokyo,69,7.19
132.145.120.115,2096,2096,TRUE,JP,Asia Pacific,Tokyo,146,7.18
168.138.202.145,80,80,FALSE,JP,Asia Pacific,Tokyo,75,7.18
140.238.54.164,2087,2087,TRUE,JP,Asia Pacific,Tokyo,134,7.18
158.101.81.4,2096,2096,TRUE,JP,Asia Pacific,Tokyo,166,7.17
140.238.33.94,2096,2096,TRUE,JP,Asia Pacific,Tokyo,92,7.17
168.138.217.146,2096,2096,TRUE,JP,Asia Pacific,Tokyo,185,7.15
140.238.61.224,2083,2083,TRUE,JP,Asia Pacific,Tokyo,80,7.14
168.138.206.68,2086,2086,FALSE,JP,Asia Pacific,Tokyo,91,7.13
168.138.202.169,2096,2096,TRUE,JP,Asia Pacific,Tokyo,78,7.13
168.138.209.244,2096,2096,TRUE,JP,Asia Pacific,Tokyo,165,7.13
158.101.144.34,8880,8880,FALSE,JP,Asia Pacific,Tokyo,70,7.12
138.3.216.67,2053,2053,TRUE,JP,Asia Pacific,Tokyo,83,7.12
132.145.122.95,2087,2087,TRUE,JP,Asia Pacific,Tokyo,151,7.12
168.138.208.17,2087,2087,TRUE,JP,Asia Pacific,Tokyo,134,7.11
141.147.167.40,2053,2053,TRUE,JP,Asia Pacific,Tokyo,91,7.11
132.145.122.95,80,80,FALSE,JP,Asia Pacific,Tokyo,74,7.11
151.145.68.166,2083,2083,TRUE,JP,Asia Pacific,Tokyo,124,7.1
141.147.168.13,2095,2095,FALSE,JP,Asia Pacific,Tokyo,88,7.1
152.70.106.195,2086,2086,FALSE,JP,Asia Pacific,Tokyo,96,7.09
140.238.35.195,2086,2086,FALSE,JP,Asia Pacific,Tokyo,70,7.09
168.138.200.159,8080,8080,FALSE,JP,Asia Pacific,Tokyo,84,7.08
151.145.70.28,8080,8080,FALSE,JP,Asia Pacific,Tokyo,90,7.08
158.101.146.165,80,80,FALSE,JP,Asia Pacific,Tokyo,69,7.08
168.138.205.38,8443,8443,TRUE,JP,Asia Pacific,Tokyo,73,7.07
168.138.198.202,2096,2096,TRUE,JP,Asia Pacific,Tokyo,74,7.07
140.238.39.21,2083,2083,TRUE,JP,Asia Pacific,Tokyo,109,7.06
158.101.88.214,8080,8080,FALSE,JP,Asia Pacific,Tokyo,67,7.05
140.238.41.167,2053,2053,TRUE,JP,Asia Pacific,Tokyo,112,7.05
140.238.60.71,8443,8443,TRUE,JP,Asia Pacific,Tokyo,87,7.05
140.238.48.97,2053,2053,TRUE,JP,Asia Pacific,Tokyo,86,7.04
141.147.181.242,2053,2053,TRUE,JP,Asia Pacific,Tokyo,73,7.04
141.147.178.115,8443,8443,TRUE,JP,Asia Pacific,Tokyo,131,7.04
132.145.122.95,8443,8443,TRUE,JP,Asia Pacific,Tokyo,92,7.04
158.101.149.71,2087,2087,TRUE,JP,Asia Pacific,Tokyo,99,7.03
158.101.69.12,8443,8443,TRUE,JP,Asia Pacific,Tokyo,130,7.03
140.238.38.245,8443,8443,TRUE,JP,Asia Pacific,Tokyo,77,7.03
158.179.189.106,2083,2083,TRUE,JP,Asia Pacific,Tokyo,92,7.03
158.101.133.129,2082,2082,FALSE,JP,Asia Pacific,Tokyo,80,7.02
141.147.166.95,2083,2083,TRUE,JP,Asia Pacific,Tokyo,84,7.02
152.70.106.21,2096,2096,TRUE,JP,Asia Pacific,Tokyo,100,7.01
141.147.182.70,2053,2053,TRUE,JP,Asia Pacific,Tokyo,84,7
158.101.147.4,2052,2052,FALSE,JP,Asia Pacific,Tokyo,75,7
168.138.208.17,2082,2082,FALSE,JP,Asia Pacific,Tokyo,72,7
168.138.195.31,2083,2083,TRUE,JP,Asia Pacific,Tokyo,134,7
158.101.140.255,2083,2083,TRUE,JP,Asia Pacific,Tokyo,105,7
152.70.106.21,2052,2052,FALSE,JP,Asia Pacific,Tokyo,71,7
140.238.61.78,8443,8443,TRUE,JP,Asia Pacific,Tokyo,106,6.99
155.248.162.160,2087,2087,TRUE,JP,Asia Pacific,Tokyo,83,6.99
140.238.50.32,2096,2096,TRUE,JP,Asia Pacific,Tokyo,96,6.99
158.101.136.239,80,80,FALSE,JP,Asia Pacific,Tokyo,81,6.98
152.70.106.21,80,80,FALSE,JP,Asia Pacific,Tokyo,71,6.98
131.186.47.223,2095,2095,FALSE,JP,Asia Pacific,Tokyo,96,6.98
158.101.137.96,80,80,FALSE,JP,Asia Pacific,Tokyo,81,6.96
158.101.69.12,2083,2083,TRUE,JP,Asia Pacific,Tokyo,99,6.96
168.138.212.40,2087,2087,TRUE,JP,Asia Pacific,Tokyo,139,6.96
144.24.78.162,443,443,TRUE,KR,Asia Pacific,Seoul,103,9.88
168.138.205.195,2087,2087,TRUE,JP,Asia Pacific,Tokyo,149,6.94
158.101.144.189,2096,2096,TRUE,JP,Asia Pacific,Tokyo,98,6.94
141.147.178.115,2095,2095,FALSE,JP,Asia Pacific,Tokyo,70,6.94
168.138.196.237,2083,2083,TRUE,JP,Asia Pacific,Tokyo,153,6.94
